IP,Timestamp,HTTP_Method,URL,HTTP_Status,User_Agent,Referrer,Request_Size_Bytes,Response_Size_Bytes,Session_ID,City
95.181.201.157,2024-04-06 16:54:25,POST,/cart,500,Opera/8.98.(Windows NT 10.0; so-KE) Presto/2.9.184 Version/12.00,https://www.maynard-payne.biz/,830,778,64c6caa2-e108-4ea5-84f4-f55d7b164b93,Gaziantep
212.151.172.127,2024-07-21 19:33:56,DELETE,/cart,301,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/5.1),https://www.lee.com/,1705,351,ce30d7fc-7369-4b60-8743-cdfcedbdbdcb,Adana
126.99.189.14,2024-04-01 06:32:14,GET,/contact,404,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.0),http://www.luna.com/,1235,675,d2cbae94-cd17-461c-9364-84412eabff0d,İstanbul
145.182.213.238,2024-05-18 11:05:41,POST,/cart,301,Opera/8.21.(Windows CE; yo-NG) Presto/2.9.171 Version/10.00,http://www.martin.com/,1745,3007,768f96a1-16a2-432b-ac3a-acf6394e28f4,İstanbul
24.7.60.28,2024-07-25 13:47:16,DELETE,/about,403,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/27.0.816.0 Safari/535.1",https://www.munoz.com/,1415,3200,250ff442-7c50-406a-81b2-c33769ba56dd,İstanbul
206.232.34.228,2024-03-26 02:03:35,GET,/checkout,404,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.0),https://www.adams-hines.info/,1348,3286,d23257ce-b438-48f1-9fb4-8d50230dcee2,Adana
213.240.195.183,2024-02-19 06:38:53,PUT,/about,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/58.0.883.0 Mobile/68K116 Safari/536.1",http://newman.com/,486,3468,e211a5df-c347-42f4-b2c5-6f9da0e4dc20,Adana
196.102.131.150,2024-05-11 20:23:48,DELETE,/cart,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.1),https://frey.net/,1749,1984,a6709680-46be-4d72-a4f7-0544f7607de8,Londra
41.117.73.246,2024-02-11 01:46:52,POST,/products,301,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.0),http://www.sullivan-vargas.biz/,456,3563,c9af5d3b-5c6a-4b6f-a38e-c107caa3273b,Diyarbakır
159.85.129.193,2024-05-19 04:42:16,POST,/login,404,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_8; rv:1.9.4.20) Gecko/7233-01-17 19:19:11 Firefox/4.0,http://www.swanson.com/,1264,335,f1d2d6aa-3233-4d50-a985-11d6fde745f6,New York
117.81.8.69,2024-06-16 12:28:28,GET,/search,403,"Mozilla/5.0 (Linux; Android 2.3.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/45.0.819.0 Safari/534.1",https://www.ross.com/,1533,2367,f83c302d-757f-4d1c-b42a-39fb4625388a,New York
136.191.108.125,2024-07-07 07:47:57,POST,/services,500,Opera/9.33.(X11; Linux i686; ps-AF) Presto/2.9.168 Version/11.00,https://greene.net/,1382,2785,4b4c8b3b-5fd7-41f1-95fc-6f9963e19a56,Antalya
201.223.208.140,2024-05-07 21:24:22,PUT,/search,403,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/59.0.861.0 Safari/536.2",http://boone-smith.org/,1418,3197,26debaad-cd41-445f-954b-6f3bd0da5abc,Tokyo
21.151.216.42,2024-01-29 02:02:06,GET,/login,404,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/3.0),http://www.russell.com/,504,4321,8b0f7b01-2223-4ad2-b95a-4e2072732d8a,Adana
204.206.150.85,2024-03-10 13:59:32,PUT,/about,301,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/48.0.898.0 Safari/531.2",http://floyd-myers.com/,621,1380,94f140e1-e987-460e-927d-75515ab17ef8,Bursa
203.162.59.155,2024-03-20 22:20:43,DELETE,/cart,500,Mozilla/5.0 (Windows 98; ckb-IQ; rv:1.9.1.20) Gecko/6307-08-29 16:10:48 Firefox/3.6.4,http://torres.net/,1844,2346,3b941756-d596-4204-a200-38b93c8b15d1,Tokyo
69.183.26.171,2024-01-20 18:05:02,DELETE,/cart,403,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_7 rv:5.0; ts-ZA) AppleWebKit/531.44.3 (KHTML, like Gecko) Version/4.0.2 Safari/531.44.3",http://jordan-reeves.net/,262,3623,8a69a2dc-397b-4d3a-afa3-334e1d4a7c89,İzmir
211.90.5.54,2024-04-26 11:39:23,POST,/blog,403,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/37.0.840.0 Safari/532.0",https://wade.net/,730,3753,45197079-8975-4d9e-bfd4-a645a7388f0f,New York
26.171.240.99,2024-04-08 04:53:55,DELETE,/blog,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2 rv:4.0; tg-TJ) AppleWebKit/531.15.3 (KHTML, like Gecko) Version/5.0.4 Safari/531.15.3",http://rivera.com/,775,1438,dd7f6aef-9afe-4c70-93d7-85dd11f3f1c6,Paris
148.82.170.182,2024-01-13 10:58:33,PUT,/services,500,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_1 rv:6.0; sk-SK) AppleWebKit/534.15.6 (KHTML, like Gecko) Version/5.1 Safari/534.15.6",https://www.dalton-meza.com/,1076,3694,5a6c4db1-c78a-4687-8935-ab1e7e194c0c,Konya
197.4.127.41,2024-07-24 10:03:33,GET,/products,404,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.0),http://rodgers.com/,1217,3966,119727e1-d36d-448a-960e-b4b93607d90d,Londra
192.124.79.214,2024-02-27 06:27:32,PUT,/contact,500,Mozilla/5.0 (Windows NT 5.2; nr-ZA; rv:1.9.0.20) Gecko/9854-12-30 09:11:15 Firefox/14.0,https://www.nguyen.com/,977,2489,35a97994-7afd-4b9e-8b88-d97a980cbe81,Gaziantep
7.205.63.124,2024-05-05 14:25:24,PUT,/contact,403,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_7 rv:2.0; tcy-IN) AppleWebKit/534.21.5 (KHTML, like Gecko) Version/4.0.4 Safari/534.21.5",http://www.johnson.com/,881,3700,3c1566c7-25ad-46a0-bbc4-232111bbc1c1,Londra
64.251.147.32,2024-05-23 06:56:44,PUT,/home,404,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/13.6h5791.0 Mobile/27N601 Safari/533.1",https://www.wright-parks.net/,264,2679,7a2c2774-07b7-4a12-8140-08fd77b7ccfc,Bursa
206.189.87.33,2024-06-23 18:33:08,POST,/signup,404,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0),https://watkins-berger.net/,1532,281,f743b04e-9860-47f4-a385-ec5ebf2e94de,Konya
221.106.250.209,2024-04-09 17:36:55,DELETE,/login,500,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.1),http://www.newton-hall.biz/,756,1807,58183b80-d702-47da-bd80-9511a09f02bf,Berlin
215.159.48.205,2024-01-08 00:55:56,PUT,/cart,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7; rv:1.9.6.20) Gecko/8435-02-09 03:52:19 Firefox/11.0,https://www.garcia.com/,1507,1042,d4c5ad3e-28b2-4c53-9b02-d2179300a3a8,Diyarbakır
71.209.95.128,2024-06-07 05:02:59,DELETE,/checkout,500,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),https://salinas.com/,1221,1350,6eb2cb65-de23-4133-9c2d-553aceb4f7d3,Diyarbakır
204.226.25.139,2024-04-18 02:15:33,DELETE,/services,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.1),https://poole-lopez.com/,1259,4623,474a2d5d-e232-4369-8eb5-abc26dfa2deb,Adana
218.220.116.7,2024-06-12 02:44:14,GET,/about,403,Opera/8.72.(X11; Linux i686; ru-UA) Presto/2.9.164 Version/12.00,http://jones-silva.com/,1944,1170,d0f674e4-2ce1-448c-a777-7cbfbdbd9b23,New York
216.51.155.252,2024-02-05 04:46:10,PUT,/signup,500,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/25.0.835.0 Safari/536.2",http://mills.biz/,1200,4522,f23422f5-6d53-4bed-b506-6e8098192520,Edirne
222.33.9.93,2024-03-04 21:35:55,GET,/blog,404,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8; rv:1.9.6.20) Gecko/7727-12-14 21:59:57 Firefox/3.6.6,http://www.baker.com/,1946,2182,a157dd17-6689-4b71-bbc6-58dd6da9c11b,İzmir
139.10.34.244,2024-06-10 15:54:42,DELETE,/products,301,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),http://davis.com/,1367,2431,c822bbbc-ffae-47b5-a68e-0384316db6e0,Ankara
18.123.103.127,2024-05-27 09:27:33,PUT,/about,404,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3; rv:1.9.2.20) Gecko/7562-09-18 16:28:11 Firefox/14.0,http://www.brock.org/,1770,2221,5ab3c50c-e7b3-439f-be81-f4af747ac321,Ankara
14.91.204.69,2024-02-10 18:40:47,POST,/services,404,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/42.0.811.0 Safari/534.1",http://www.nelson-clark.info/,289,2087,65eb50ff-5145-4e73-b739-be2dac57b9f0,Diyarbakır
173.73.173.34,2024-02-08 23:26:26,DELETE,/about,404,"Mozilla/5.0 (Windows 95) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/43.0.817.0 Safari/535.2",https://fields-cortez.net/,675,3484,29c17a23-71d6-4606-b30b-b6a53bc5915f,Edirne
208.242.46.5,2024-08-14 02:14:48,GET,/checkout,500,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/40.0.861.0 Safari/534.1",https://www.ball-brown.info/,640,1782,6019fe6f-f165-4cc1-a06f-0d42b06e631a,Bursa
46.38.142.183,2024-02-26 03:50:57,POST,/home,404,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/4.0),https://ray.com/,363,4807,7c8bf0cf-2d44-468c-abba-15c49860ba14,Ankara
218.120.219.53,2024-02-20 13:21:52,POST,/login,200,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/28.0.872.0 Mobile/32Z042 Safari/532.2",https://www.jenkins.net/,1258,1755,859571a4-cc2a-4abb-9ea5-eafbc118e4d0,Ankara
199.161.32.26,2024-03-03 18:00:38,PUT,/profile,301,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.27.1 (KHTML, like Gecko) Version/5.0 Safari/532.27.1",http://www.johnson-brown.biz/,1373,772,046cd6be-0e32-461e-93ae-85bf336c5019,Paris
67.130.255.175,2024-08-03 23:47:14,POST,/products,200,Mozilla/5.0 (Android 3.2; Mobile; rv:24.0) Gecko/24.0 Firefox/24.0,http://www.horton-garcia.info/,1605,4031,e4d050cf-22d4-4386-af68-23f4fb43f9f8,İzmir
102.191.24.76,2024-08-17 11:52:48,PUT,/contact,404,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/17.7v6468.0 Mobile/24Q728 Safari/531.2",http://nelson.com/,114,3548,4e1195c2-ab46-4222-bc46-13fe84df58c2,İstanbul
162.11.25.222,2024-06-08 13:36:44,GET,/checkout,403,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; si-LK) AppleWebKit/533.18.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.18.7",https://bryant.info/,1031,2751,091c5b1d-b41c-4506-a12d-2b2f36f33bda,Adana
22.196.246.94,2024-06-15 06:24:51,GET,/blog,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/3.0),http://www.tucker.org/,675,3425,6093b560-6d09-47df-a3f1-531009248236,Adana
200.248.204.52,2024-02-08 11:32:26,DELETE,/contact,403,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_4; rv:1.9.3.20) Gecko/7499-05-14 01:29:19 Firefox/3.8,http://navarro.net/,342,3004,d5b411b4-7c5c-4953-9d7f-49a1e392016f,Konya
189.139.13.151,2024-03-12 09:19:55,GET,/checkout,404,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9863-01-01 00:20:55 Firefox/3.6.1,http://cardenas-baker.com/,1036,3917,957e14fc-7ef6-41cf-9c87-d58d438cc323,Antalya
176.233.146.136,2024-06-30 06:54:02,GET,/products,404,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0),https://www.carrillo.biz/,1626,2357,204a95ff-f85a-402b-b76c-ed8ed9388a23,Berlin
32.204.57.223,2024-04-07 11:47:07,GET,/profile,403,"Mozilla/5.0 (Linux; Android 3.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/62.0.874.0 Safari/533.1",http://riley-gonzalez.com/,683,4421,f6a6e70e-07b4-404c-a184-e2644384dd55,Berlin
88.153.56.125,2024-02-02 22:40:19,POST,/cart,403,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/26.0.866.0 Mobile/82M638 Safari/534.2",http://anderson.com/,441,3092,86822de0-f3e6-4095-884a-af92446b7668,Bursa
217.97.10.7,2024-02-22 02:57:20,GET,/checkout,404,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_3; rv:1.9.2.20) Gecko/6191-11-17 19:50:45 Firefox/8.0,http://www.murphy.com/,712,2492,1a5ede49-3803-4efe-a81d-e48624ef85c9,İstanbul
130.71.237.202,2024-03-08 23:39:53,DELETE,/home,500,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.0),https://www.mcguire-dean.com/,1643,2870,73307002-9dc7-4e30-a244-b53ad19b2e4c,Antalya
132.187.106.183,2024-02-11 13:18:33,DELETE,/checkout,200,Mozilla/5.0 (Android 6.0; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,http://www.smith-cole.com/,1000,3516,6f33e6c1-729c-4a5e-91a6-96ecf7f9cabe,Berlin
213.78.230.21,2024-04-22 20:23:39,POST,/about,301,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7 rv:2.0; mhr-RU) AppleWebKit/533.20.3 (KHTML, like Gecko) Version/4.0.1 Safari/533.20.3",https://www.patel.com/,572,1582,6d683701-f671-4d54-bbe4-b247b76ae0c6,Ankara
153.155.96.236,2024-05-07 19:09:12,POST,/profile,200,"Mozilla/5.0 (Windows 95) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/54.0.858.0 Safari/533.2",https://www.james.com/,1295,1207,42b23a41-2e05-45ee-b61c-9442a23add29,Ankara
205.86.207.172,2024-06-08 08:23:56,GET,/about,500,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2231-10-24 07:54:33 Firefox/3.6.17,https://diaz.biz/,1293,508,02fa6bdd-d8b4-4c0c-9922-7dcb49b0f693,Berlin
209.58.202.199,2024-05-30 08:58:28,GET,/contact,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; km-KH) AppleWebKit/533.35.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.35.5",https://www.nguyen.com/,1259,559,dc11d95a-5c54-4def-a660-256533a3f494,Edirne
71.229.23.237,2024-01-16 06:22:17,DELETE,/profile,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_9 rv:5.0; ca-AD) AppleWebKit/533.19.3 (KHTML, like Gecko) Version/4.0 Safari/533.19.3",http://www.durham.org/,1330,1550,d9b73e57-df7b-49ef-8899-5b2ded0ddfff,İstanbul
211.137.244.136,2024-07-11 10:06:22,POST,/about,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/17.0.849.0 Safari/533.0",http://gutierrez-stephenson.biz/,1660,3158,0da6290c-e176-4aff-8213-9e0df6828323,Adana
198.249.154.99,2024-04-24 10:28:03,PUT,/signup,403,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; lb-LU) AppleWebKit/531.40.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6531.40.5",https://perez.com/,1561,615,57e99611-cfef-4a69-a6f5-ae0afb11811c,Gaziantep
200.15.227.118,2024-01-29 16:10:25,POST,/services,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/4.0),http://hodges-cook.biz/,461,4337,be1610c2-c11d-4798-a7d8-ac348ccd9a51,İzmir
215.63.13.190,2024-05-31 23:31:54,GET,/home,403,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6053-06-04 14:04:50 Firefox/3.8,http://www.ingram.org/,274,4346,86430c5b-feca-4372-9e4f-5373cf598afa,Paris
95.131.102.160,2024-05-09 04:26:02,DELETE,/contact,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_9) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/55.0.885.0 Safari/534.2",https://price.com/,1337,3507,67116153-50b0-46f3-81ff-94ebcce19049,New York
165.111.48.99,2024-05-02 17:41:07,DELETE,/about,404,"Mozilla/5.0 (Windows 98) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/51.0.845.0 Safari/533.2",https://mills.biz/,567,2140,11cde094-6f6f-43d2-960e-54edd19efcbc,Edirne
130.70.158.215,2024-07-28 11:54:13,POST,/home,301,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.20.6 (KHTML, like Gecko) Version/5.1 Safari/533.20.6",https://www.smith-walton.net/,1957,3868,b3ac5d66-4b7a-4859-a7e2-b88fb51df1aa,İzmir
121.49.188.34,2024-08-03 04:56:54,PUT,/products,500,Opera/8.38.(X11; Linux x86_64; csb-PL) Presto/2.9.160 Version/10.00,http://frazier.com/,1132,2245,3c6aae7f-3004-4b0a-bec3-4c519759a8fb,Paris
185.37.229.77,2024-07-26 11:07:22,GET,/checkout,500,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.42.3 (KHTML, like Gecko) Version/4.1 Safari/531.42.3",https://hancock.com/,569,2648,6c85fa40-3b4d-4263-b61a-58e9d9f7d0ba,Konya
204.220.166.119,2024-07-27 04:46:41,POST,/login,200,Mozilla/5.0 (Android 2.1; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,http://ramirez.com/,1719,4214,5e4a5688-43c8-49c0-8e48-f8b3fa5a3057,New York
103.29.130.7,2024-07-14 17:19:46,DELETE,/services,404,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_9; rv:1.9.6.20) Gecko/4748-12-06 03:41:06 Firefox/3.8,https://jones.net/,1374,1921,d1fb2a75-3927-4968-884c-d224989f61d8,Adana
77.249.254.166,2024-02-08 14:27:32,POST,/about,301,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; bs-BA) AppleWebKit/532.32.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6532.32.4",https://franklin-camacho.net/,382,1549,bfacce8d-5ba8-4fb8-96b2-4110a7e94037,Konya
219.19.164.122,2024-06-17 11:30:04,GET,/checkout,404,Mozilla/5.0 (Android 2.3.2; Mobile; rv:60.0) Gecko/60.0 Firefox/60.0,https://www.walters-blair.org/,1393,743,3cde835e-a524-492d-9ecc-43057827579e,Adana
217.219.164.61,2024-07-27 17:57:37,PUT,/blog,500,"Mozilla/5.0 (Windows 95) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/46.0.800.0 Safari/531.1",https://www.hughes.net/,1770,3924,7cacc380-dfe3-4f7e-9f3c-4d7f27d7cd21,İstanbul
221.202.238.146,2024-01-12 06:06:45,PUT,/login,403,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.6.2 (KHTML, like Gecko) Version/5.1 Safari/535.6.2",https://merritt.net/,906,714,64d7ffd5-315f-4eeb-b199-16e053d6d3ac,Paris
171.37.146.214,2024-01-21 00:21:40,GET,/services,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; pt-PT) AppleWebKit/533.48.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.48.2",https://smith-jackson.net/,1825,4886,1ad23614-847b-4f40-bb73-189abc227142,Diyarbakır
192.231.192.146,2024-06-01 04:41:50,DELETE,/about,500,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1),https://www.hawkins.com/,667,1410,66df12a4-2cc8-4910-aeb0-c5961ef20de2,Bursa
200.141.30.195,2024-05-16 17:04:12,POST,/contact,403,Opera/9.42.(X11; Linux i686; ga-IE) Presto/2.9.184 Version/10.00,https://www.pitts-lee.com/,199,2718,2c574194-2dc3-404c-bea0-54f7fe2afa8f,İstanbul
180.96.22.206,2024-01-26 02:29:50,PUT,/products,200,"Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/14.0.883.0 Safari/534.0",https://www.smith-turner.info/,178,1318,41a0b0d6-6a3d-45df-b2ec-82571c2aab3f,İstanbul
197.139.94.155,2024-01-28 13:10:59,GET,/about,403,Mozilla/5.0 (Android 4.0.2; Mobile; rv:18.0) Gecko/18.0 Firefox/18.0,https://jackson-guerra.com/,1160,3197,12220293-126d-4ac0-989e-3f6940a55e81,Bursa
195.133.238.21,2024-05-05 08:05:17,DELETE,/signup,301,Opera/8.50.(X11; Linux x86_64; os-RU) Presto/2.9.186 Version/12.00,https://www.russell.info/,1249,3151,944f9220-400c-468e-8e21-63d43ad0ea91,Ankara
162.27.6.186,2024-01-26 20:38:35,GET,/home,404,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0; rv:1.9.2.20) Gecko/6293-09-10 15:44:22 Firefox/7.0,http://www.marsh-bryant.biz/,1629,2228,dcd7de54-22ca-4716-8a06-b2c0201390dc,Antalya
216.230.209.108,2024-04-08 11:41:50,POST,/login,301,Mozilla/5.0 (Windows NT 6.0; km-KH; rv:1.9.1.20) Gecko/7735-02-28 09:25:57 Firefox/3.6.8,http://walsh-jones.net/,1565,2688,38de17b6-ef59-4d43-959f-f91fa6d13529,Konya
39.197.195.27,2024-03-13 23:14:49,POST,/login,301,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/40.0.818.0 Mobile/30F848 Safari/536.0",https://smith.com/,1012,2779,0d7ca786-f47d-4250-9e1f-05561938deec,Konya
153.226.243.7,2024-03-14 03:06:06,DELETE,/products,500,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/25.0.853.0 Mobile/60Y713 Safari/532.0",http://www.jackson-west.com/,1552,3013,aecebacb-83bc-471e-8ff0-21dad62e8e60,Paris
16.56.2.232,2024-04-30 01:00:35,DELETE,/services,403,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.1),http://zuniga.org/,1039,3723,cd1db413-f654-48fb-8e7d-1d0a1b45cfa0,Konya
130.65.241.152,2024-06-10 16:05:25,POST,/about,200,Opera/8.76.(X11; Linux i686; fy-DE) Presto/2.9.184 Version/10.00,https://rodriguez.net/,1479,685,e76d6975-3c7e-438e-aad7-82b938622978,Antalya
214.205.143.228,2024-05-11 23:12:27,POST,/blog,301,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.1),http://collins.biz/,1624,1914,50678c14-5c89-433a-9f5d-2b2db6f127ae,Diyarbakır
197.12.197.68,2024-03-24 01:52:36,PUT,/contact,404,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0),http://simpson.com/,934,1182,dec5caf5-9b29-4d28-8c68-c9baeb2a83b0,Edirne
170.178.233.250,2024-05-25 03:38:49,DELETE,/products,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ms-MY) AppleWebKit/535.41.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.41.4",http://www.johnson-hernandez.com/,404,1273,58f2eae1-3237-4b45-8e27-59ea4a186365,İstanbul
164.253.26.75,2024-04-14 18:52:57,PUT,/profile,301,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/54.0.827.0 Mobile/30W606 Safari/535.1",https://www.nguyen.biz/,747,1761,6dbeaa99-5a02-4e0c-8615-6227afddd56f,Diyarbakır
19.205.216.197,2024-02-23 22:04:00,PUT,/blog,500,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.7.4 (KHTML, like Gecko) Version/4.1 Safari/534.7.4",https://butler.com/,1413,1921,73371c84-991c-4a87-a05f-27dbdf08715b,İzmir
178.14.34.120,2024-03-09 16:26:59,PUT,/checkout,500,Opera/9.17.(X11; Linux i686; oc-FR) Presto/2.9.164 Version/12.00,http://sparks.com/,186,286,a3e268e8-a7bf-4fa2-9963-cf59f645ffa8,Tokyo
217.11.146.142,2024-07-15 02:10:50,POST,/signup,200,Opera/9.83.(Windows NT 6.2; xh-ZA) Presto/2.9.169 Version/10.00,https://www.crosby.com/,422,3258,f3530e22-01bc-416e-87f1-9f55bb986da4,Paris
183.173.93.81,2024-04-22 09:47:43,PUT,/signup,404,Opera/8.65.(Windows NT 4.0; ja-JP) Presto/2.9.175 Version/11.00,https://www.solomon.biz/,416,296,9aaf7afa-a61f-498a-89bb-5357ee5f33df,Antalya
22.2.25.139,2024-08-11 21:41:19,PUT,/blog,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; tl-PH) AppleWebKit/531.44.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.44.4",https://adams-lane.com/,917,3606,64739eaf-9b0c-4f22-bcc8-053962e5e0cd,Bursa
182.41.107.169,2024-06-17 18:51:06,POST,/blog,200,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/33.0.882.0 Safari/535.2",http://www.hamilton-hughes.com/,321,1419,eadb43ca-2fce-4cdd-9ff7-e8ddfc5f2d65,İstanbul
193.103.3.104,2024-03-28 15:56:57,POST,/signup,200,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.3.6 (KHTML, like Gecko) Version/4.0.3 Safari/531.3.6",https://www.boyer-pearson.com/,1717,1637,c4a2373f-5d6e-4788-8d33-753364875a7b,Ankara
174.106.198.237,2024-07-04 01:59:35,POST,/products,404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/55.0.893.0 Safari/531.2",http://www.harrison.com/,1211,4812,820c23a2-d05d-469e-9d42-b113ca0df3c8,New York
